dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
18-03-2016 00:55,Mercedes_Benz_E_320_T_Avantgarde_Comand_Navi_Vollausstattung,privat,Angebot,7999,test,kombi,2003,automatik,224,e_klasse,150000,3,benzin,mercedes_benz,nein,17-03-2016 00:00,0,59823,18-03-2016 07:47
22-03-2016 13:55,Schoener_Golf_4_TÜV/HU_NEU!!,privat,Angebot,1399,control,limousine,1998,manuell,75,golf,150000,11,benzin,volkswagen,nein,22-03-2016 00:00,0,37619,06-04-2016 03:44
14-03-2016 23:56,MINI_Mini_Cooper_1_6_2002_Tuev_bis_2017_scheckheft,privat,Angebot,3700,control,coupe,2002,manuell,116,cooper,150000,4,benzin,mini,ja,14-03-2016 00:00,0,50354,27-03-2016 15:46
17-03-2016 01:00,Jaguar_Liebhaber_XKR_CATS_84200km_rostfrei_in_emeraldgreen,privat,Angebot,22000,test,coupe,2003,automatik,396,andere,90000,11,benzin,jaguar,nein,17-03-2016 00:00,0,96358,06-04-2016 02:45
20-03-2016 16:44,Renault_Twingo_2HD_Servolenkung_58PS_VIELE_NEUTEILE,privat,Angebot,1249,test,kleinwagen,2001,manuell,58,twingo,150000,11,benzin,renault,nein,20-03-2016 00:00,0,47228,30-03-2016 07:46
19-03-2016 08:55,Audi_A3_2.0_FSI_Benzin_150_PS,privat,Angebot,5250,test,coupe,2003,automatik,150,a3,150000,10,benzin,audi,ja,19-03-2016 00:00,0,64331,28-03-2016 08:16
23-03-2016 10:58,Opel_Corsa_1.2_16V_Sport_ERST_65.000KM__1.HAND_KLIMA,privat,Angebot,2999,control,kleinwagen,2003,manuell,75,corsa,70000,10,benzin,opel,nein,23-03-2016 00:00,0,45326,23-03-2016 11:41
12-03-2016 14:39,Fiat_Punto_Bastler,privat,Angebot,250,test,,2016,manuell,0,punto,150000,9,benzin,fiat,ja,12-03-2016 00:00,0,41836,28-03-2016 17:45
05-04-2016 11:57,Kleinwagen__perfekt_fuer_Fahranfaenger,privat,Angebot,600,test,kleinwagen,2002,manuell,58,cuore,150000,5,benzin,daihatsu,nein,05-04-2016 00:00,0,28757,05-04-2016 12:39
24-03-2016 20:53,Mercedes_Benz_350_CDI,privat,Angebot,21500,test,coupe,2010,automatik,231,e_klasse,150000,3,diesel,mercedes_benz,nein,24-03-2016 00:00,0,58256,27-03-2016 18:18
30-03-2016 23:36,Bmw_520_Xdrive_Luxury_Kombi,privat,Angebot,37500,control,kombi,2015,automatik,190,,10000,12,,bmw,ja,30-03-2016 00:00,0,40789,01-04-2016 18:45
09-03-2016 12:25,Skoda_Octavia_Combi_1.9_TDI_Ambiente,privat,Angebot,4350,control,kombi,2006,manuell,105,octavia,150000,11,diesel,skoda,nein,09-03-2016 00:00,0,60437,10-03-2016 14:37
07-03-2016 20:52,Dacia_Duster__Darkster_Elia__Lpg_mit_42_Monaten_Werksgarantie,privat,Angebot,19990,test,suv,2014,manuell,105,duster,30000,8,lpg,dacia,,07-03-2016 00:00,0,25436,05-04-2016 17:45
05-03-2016 17:53,RENAULT_CLIO_1.6_EDITION_DYNAMIQUE,privat,Angebot,3490,test,limousine,2006,manuell,88,clio,150000,3,benzin,renault,nein,02-11-2015 00:00,0,40880,17-03-2016 15:46
14-03-2016 22:47,Verkaufe_BMW_E46_318i_mit_118ps___Lagerschaden_!,privat,Angebot,777,control,,2000,manuell,118,,150000,11,,bmw,ja,14-03-2016 00:00,0,58675,15-03-2016 18:18
05-04-2016 12:46,Fiat_Seicento_1.1,privat,Angebot,1200,test,kleinwagen,2004,manuell,54,seicento,150000,4,benzin,fiat,nein,05-04-2016 00:00,0,21354,05-04-2016 12:46
14-03-2016 16:49,A4_Diesel_Leder_Top___NAVI,privat,Angebot,2400,test,limousine,2003,manuell,0,a4,150000,9,diesel,audi,,14-03-2016 00:00,0,40210,14-03-2016 16:49
24-03-2016 18:51,Mercedes_C_200_CDI__TÜV_2/2018__Klima__Navi__Euro_3__aus_2._Hand,privat,Angebot,1790,test,limousine,1999,manuell,102,c_klasse,150000,6,diesel,mercedes_benz,,24-03-2016 00:00,0,25764,24-03-2016 18:51
29-03-2016 00:43,Audi_A6_Avant_3.0_TDI_DPF_quattro_S_tronic,privat,Angebot,38900,test,kombi,2014,automatik,204,a6,50000,3,diesel,audi,nein,28-03-2016 00:00,0,39116,07-04-2016 10:46
24-03-2016 12:37,Ford_Focus_2.0_TDCI_Tuev_neu_*ansehen_lohnt_sich*,privat,Angebot,4800,test,limousine,2006,manuell,160,focus,150000,3,,ford,nein,24-03-2016 00:00,0,36251,24-03-2016 13:43
06-04-2016 15:36,Citroën_Grand_C4_Picasso_2.0_HDI,privat,Angebot,5800,test,bus,2007,automatik,136,andere,150000,4,diesel,citroen,nein,06-04-2016 00:00,0,90471,06-04-2016 15:36
05-03-2016 19:46,Gebrauchtwagen_zu_verkaufen,privat,Angebot,1700,test,kleinwagen,2003,manuell,83,kalos,100000,8,benzin,daewoo,nein,05-03-2016 00:00,0,94469,12-03-2016 03:16
19-03-2016 12:37,Golf_3_TÜV_09/2016_Guter_Zustand,privat,Angebot,390,test,,2016,manuell,60,golf,150000,8,benzin,volkswagen,nein,19-03-2016 00:00,0,32457,22-03-2016 21:21
27-03-2016 21:50,Opel_Vectra_2.2_DTI_Caravan_Elegance,privat,Angebot,1200,test,kombi,2000,manuell,125,vectra,150000,12,diesel,opel,nein,27-03-2016 00:00,0,74889,05-04-2016 21:45
30-03-2016 18:50,BMW_525d,privat,Angebot,4200,control,limousine,2001,automatik,163,5er,150000,11,diesel,bmw,nein,30-03-2016 00:00,0,56564,07-04-2016 10:17
19-03-2016 20:55,Suzuki_Liana_Kombi_1.6_4WD,privat,Angebot,3600,control,kombi,2005,manuell,106,andere,125000,8,benzin,suzuki,nein,19-03-2016 00:00,0,1744,07-04-2016 10:17
12-03-2016 19:00,Renault_twingo_TÜV9/17,privat,Angebot,400,test,kleinwagen,1994,manuell,54,twingo,150000,4,benzin,renault,,12-03-2016 00:00,0,56626,13-03-2016 11:18
22-03-2016 16:43,BMW_316i_facelift,privat,Angebot,950,test,limousine,1994,manuell,101,3er,150000,10,benzin,bmw,nein,22-03-2016 00:00,0,45881,28-03-2016 06:45
26-03-2016 20:49,Volkswagen_Golf_1.6_CL_mit_TÜV,privat,Angebot,900,control,limousine,1995,manuell,75,golf,150000,3,benzin,volkswagen,ja,26-03-2016 00:00,0,86529,06-04-2016 11:45
24-03-2016 12:41,Mitsubishi_Space_Star_Comfort,privat,Angebot,550,test,,2016,manuell,102,,150000,6,diesel,mitsubishi,nein,24-03-2016 00:00,0,27367,24-03-2016 12:41
28-03-2016 01:37,Audi_A6_Avant_3.0_TDI_DPF_quattro_tiptronic_sport...,privat,Angebot,26900,test,kombi,2012,automatik,313,a6,150000,12,diesel,audi,nein,28-03-2016 00:00,0,74354,29-03-2016 23:17
05-03-2016 16:46,Seat_Ibiza_1.9_TDI_Sport_Tunning_150_Ps_Klima,privat,Angebot,1750,control,kleinwagen,2004,manuell,101,ibiza,150000,5,diesel,seat,nein,05-03-2016 00:00,0,30169,09-03-2016 09:16
09-03-2016 18:51,Volkswagen_VW_Polo_6N,privat,Angebot,550,test,kleinwagen,1995,manuell,52,polo,150000,1,benzin,volkswagen,nein,09-03-2016 00:00,0,89547,11-03-2016 15:17
21-03-2016 15:30,Opel_Corsa_c,privat,Angebot,999,control,kleinwagen,2001,manuell,50,corsa,150000,8,,opel,nein,21-03-2016 00:00,0,35713,07-04-2016 11:16
12-03-2016 16:47,Mini_Cooper_Countryman_SD__All4__Navi__Klimaautomatik,privat,Angebot,22500,control,suv,2013,manuell,143,andere,50000,8,diesel,mini,nein,12-03-2016 00:00,0,66450,07-04-2016 06:45
09-03-2016 09:54,Citroen_XSARA_NEUEN_TÜV_BIS_02.18_SUPER_ZUSTAND,privat,Angebot,899,test,,2018,manuell,101,andere,125000,0,,citroen,nein,09-03-2016 00:00,0,12349,09-03-2016 19:17
29-03-2016 00:39,Vw_Touran_Facelift_Scheckheftgepflegt,privat,Angebot,8500,test,bus,2007,manuell,105,touran,125000,0,diesel,volkswagen,nein,28-03-2016 00:00,0,38226,05-04-2016 12:47
09-03-2016 11:49,Renault_Scenic_Grandtour_2.0,privat,Angebot,2000,test,bus,2004,manuell,135,scenic,150000,10,lpg,renault,nein,09-03-2016 00:00,0,4828,09-03-2016 11:49
27-03-2016 13:49,Fiat_Tipo_1_4_ie,privat,Angebot,250,test,kombi,1989,manuell,70,andere,150000,8,benzin,fiat,,27-03-2016 00:00,0,8239,07-04-2016 09:46
21-03-2016 11:56,Volkswagen_Polo_1.2_TSI_Blue_Motion_Technology_Lounge,privat,Angebot,13700,control,kleinwagen,2015,manuell,90,polo,20000,3,benzin,volkswagen,nein,21-03-2016 00:00,0,31848,04-04-2016 06:45
19-03-2016 07:56,Mercedes_Benz_CDI_Kombi,privat,Angebot,1350,control,,2017,manuell,0,c_klasse,150000,5,,mercedes_benz,nein,19-03-2016 00:00,0,24641,23-03-2016 22:46
23-03-2016 12:38,Audi_A4_Limousine_1_9_TDI,privat,Angebot,4000,control,limousine,2003,manuell,101,a4,150000,4,diesel,audi,,23-03-2016 00:00,0,79346,23-03-2016 12:38
06-03-2016 15:49,Seat_Ibiza_1.2_TSI_Style_Lederausstattung,privat,Angebot,10500,test,kleinwagen,2013,manuell,105,ibiza,30000,2,benzin,seat,nein,06-03-2016 00:00,0,88167,10-03-2016 21:46
28-03-2016 23:57,Ford_S_Max_2.2_TDCi_DPF,privat,Angebot,9500,test,bus,2008,manuell,175,s_max,150000,10,diesel,ford,nein,28-03-2016 00:00,0,50354,01-04-2016 19:45
21-03-2016 14:51,Mercedes_Benz_C_200_Kompressor,privat,Angebot,2850,control,limousine,2001,manuell,163,c_klasse,150000,5,benzin,mercedes_benz,nein,21-03-2016 00:00,0,45663,24-03-2016 03:45
10-03-2016 19:46,Citroën_C4_Picasso_1.8_16V_Confort,privat,Angebot,4950,control,bus,2007,manuell,125,c4,125000,8,benzin,citroen,nein,10-03-2016 00:00,0,82418,06-04-2016 03:45
31-03-2016 23:52,Ssangyong_Tivoli_e_XGi_160_2WD_Quartz,privat,Angebot,17500,control,suv,2015,automatik,128,,5000,8,benzin,sonstige_autos,nein,31-03-2016 00:00,0,90762,07-04-2016 03:17
10-03-2016 10:42,Opel_Vectra_GTS_2.2___DTI_TÜV_TOP_ZUSTAND!!,privat,Angebot,2600,test,limousine,2002,manuell,125,vectra,150000,12,diesel,opel,nein,10-03-2016 00:00,0,68535,14-03-2016 21:18
05-03-2016 22:47,Barchetta_Cabriolet,privat,Angebot,2000,control,cabrio,1998,,0,andere,150000,7,benzin,fiat,,05-03-2016 00:00,0,93055,05-04-2016 20:16
05-03-2016 23:50,Volkswagen_Golf_1.4_Edition,privat,Angebot,6400,control,limousine,2008,manuell,80,golf,70000,4,benzin,volkswagen,nein,05-03-2016 00:00,0,16230,09-03-2016 19:46
28-03-2016 20:49,Suzuki_Swift_1.2_X_TRA__SHZ__PDC,privat,Angebot,13990,control,limousine,2015,manuell,94,swift,5000,11,benzin,suzuki,nein,28-03-2016 00:00,0,12107,07-04-2016 03:44
12-03-2016 19:55,Seat_Ibiza_ST_1.4_16V_Copa,privat,Angebot,8900,test,kombi,2011,manuell,86,ibiza,50000,10,benzin,seat,nein,12-03-2016 00:00,0,32760,05-04-2016 13:44
16-03-2016 13:47,Volvo_V50_2.4i_Momentum_Autom._AHK__Alarm,privat,Angebot,5500,control,kombi,2004,automatik,140,v50,150000,4,benzin,volvo,nein,16-03-2016 00:00,0,44793,21-03-2016 14:44
06-03-2016 10:08,Volkswagen_Golf_2.0_TDI_DPF_4Motion_Highline,privat,Angebot,15000,control,limousine,2010,manuell,140,golf,80000,11,diesel,volkswagen,nein,05-03-2016 00:00,0,57234,07-04-2016 00:46
15-03-2016 21:51,Audi_A6__S6_4.2_quattro_tiptronic___Prins_LPG,privat,Angebot,12500,control,limousine,2004,automatik,334,a6,150000,10,benzin,audi,nein,15-03-2016 00:00,0,10779,07-04-2016 06:16
20-03-2016 13:47,BMW_e36_318i_Limo_TÜV_8/17,privat,Angebot,1399,test,limousine,1995,manuell,115,3er,150000,1,benzin,bmw,nein,20-03-2016 00:00,0,88213,06-04-2016 14:47
04-04-2016 22:49,I30_1_6_Diesel_Klimaautomatik,privat,Angebot,3899,test,limousine,2009,manuell,0,i_reihe,125000,1,diesel,hyundai,ja,04-04-2016 00:00,0,44809,07-04-2016 01:45
05-04-2016 11:56,Sehr_gepflegtes_GTI_GOLF_CABRIO__FRÜHJAHRS__SCHNÄPPCHEN_!!,privat,Angebot,20799,test,cabrio,2013,manuell,211,golf,40000,1,benzin,volkswagen,nein,05-04-2016 00:00,0,76829,05-04-2016 12:41
17-03-2016 17:59,Mercedes_Benz_A_160_Avantgarde_leder_AHK_SHZ_ALU,privat,Angebot,900,control,limousine,1998,automatik,102,a_klasse,150000,8,benzin,mercedes_benz,nein,17-03-2016 00:00,0,33790,24-03-2016 13:47
16-03-2016 12:47,VW_Polo_6R_1_4,privat,Angebot,8555,test,kleinwagen,2011,manuell,86,polo,60000,2,benzin,volkswagen,nein,16-03-2016 00:00,0,57319,06-04-2016 07:16
06-03-2016 13:48,Mercedes_Benz_C_270_CDI_Avantgarde_Automatik_Gruene_Plak_Tuev_NEU,privat,Angebot,5750,test,limousine,2003,automatik,177,c_klasse,150000,10,diesel,mercedes_benz,,06-03-2016 00:00,0,44139,17-03-2016 09:45
19-03-2016 19:38,Nissan_Micra_C+C_1.4,privat,Angebot,3900,control,cabrio,2006,manuell,88,micra,125000,3,benzin,nissan,nein,19-03-2016 00:00,0,26487,07-04-2016 06:46
15-03-2016 15:49,Audi_A4_Top_gepflegt!,privat,Angebot,1999,control,limousine,1995,manuell,125,a4,150000,3,benzin,audi,nein,15-03-2016 00:00,0,25724,02-04-2016 10:44
19-03-2016 13:50,Suzuki_Jimny_1.5_DDiS,privat,Angebot,5100,test,suv,2005,manuell,65,jimny,150000,5,diesel,suzuki,ja,19-03-2016 00:00,0,48683,06-04-2016 20:18
25-03-2016 17:47,Jetzt_oder_nie!!!_ZU_OSTERN_:_Schoenes_SMART_CABRIO_zu_verkaufen,privat,Angebot,3900,test,cabrio,2006,automatik,61,fortwo,80000,5,benzin,smart,nein,25-03-2016 00:00,0,23843,06-04-2016 22:46
08-03-2016 17:38,Volkswagen_Golf_3_Vr_6,privat,Angebot,5000,control,kleinwagen,1996,manuell,174,golf,30000,3,benzin,volkswagen,nein,08-03-2016 00:00,0,23879,10-03-2016 02:17
01-04-2016 11:46,Volvo_V60_D2_Kinetic,privat,Angebot,13900,test,kombi,2012,manuell,114,v60,125000,3,diesel,volvo,nein,01-04-2016 00:00,0,67551,07-04-2016 08:16
03-04-2016 23:37,Subaru_Trezia_1.3i_Active,privat,Angebot,7200,control,kleinwagen,2012,manuell,99,andere,40000,3,benzin,subaru,nein,03-04-2016 00:00,0,48455,06-04-2016 07:16
02-04-2016 16:53,Opel_Meriva_1.6_16V_Automatik_TÜV+Inspkt.NEU_Klima,privat,Angebot,4450,control,bus,2005,automatik,101,meriva,100000,7,benzin,opel,nein,02-04-2016 00:00,0,40545,06-04-2016 16:15
23-03-2016 20:37,Audi_Q7_3.0_TDI_Diesel_S_Line__Automatik,privat,Angebot,10900,test,suv,2008,automatik,0,q7,150000,2,diesel,audi,ja,23-03-2016 00:00,0,46354,23-03-2016 20:37
04-04-2016 14:59,Mercedes_Benz_A140_Avantgarde_Teilleder_Klima_Sitzhzg_u.s.w.,privat,Angebot,799,test,,2000,automatik,82,a_klasse,150000,3,benzin,mercedes_benz,,04-04-2016 00:00,0,13158,04-04-2016 14:59
02-04-2016 14:44,Mercedes_Clk_200_ein_schone_grosse_auto,privat,Angebot,2200,test,coupe,1998,manuell,136,clk,150000,0,benzin,mercedes_benz,nein,02-04-2016 00:00,0,76437,06-04-2016 12:46
09-03-2016 21:36,Mercedes_Benz_C_180_Kompr._Sportcoupe_Comand_Navi_Panoramadach,privat,Angebot,3999,test,coupe,2002,manuell,143,c_klasse,150000,8,benzin,mercedes_benz,nein,09-03-2016 00:00,0,22527,16-03-2016 11:46
20-03-2016 12:51,Diese_Auto_ist_fahrbereit_und_zugelassen.,privat,Angebot,600,test,kleinwagen,1993,manuell,90,golf,150000,0,,volkswagen,,20-03-2016 00:00,0,97778,25-03-2016 12:16
19-03-2016 23:56,VW_Bora_Tuev_Zahnriemen_scheckheftgepflegt,privat,Angebot,4300,control,kombi,2003,manuell,101,bora,150000,6,diesel,volkswagen,nein,19-03-2016 00:00,0,34431,06-04-2016 00:45
04-04-2016 23:57,Mercedes_Benz_E_270_CDI_Classic,privat,Angebot,3550,control,limousine,2002,automatik,177,e_klasse,150000,8,diesel,mercedes_benz,nein,04-04-2016 00:00,0,60388,05-04-2016 12:29
03-04-2016 17:44,Mazda_6_2.0_Diesel,privat,Angebot,599,test,,2005,,0,,150000,0,,mazda,,03-04-2016 00:00,0,79110,03-04-2016 17:44
07-03-2016 18:47,verkaufe_twingo_schweisarbeiten_noetig,privat,Angebot,295,control,kleinwagen,1998,manuell,60,twingo,150000,7,benzin,renault,ja,07-03-2016 00:00,0,66564,07-04-2016 03:45
29-03-2016 20:52,Ford_Mondeo,privat,Angebot,3000,test,kombi,2007,manuell,125,mondeo,150000,3,benzin,ford,nein,29-03-2016 00:00,0,72810,02-04-2016 09:46
07-03-2016 21:57,Citroën_SAXO,privat,Angebot,549,control,kleinwagen,1999,manuell,75,andere,150000,6,benzin,citroen,ja,07-03-2016 00:00,0,67434,15-03-2016 18:46
22-03-2016 16:58,Audi_A6_Avant_2_5TDI_VOLLAUSSTATTUNG,privat,Angebot,4250,test,kombi,2003,automatik,163,a6,150000,11,diesel,audi,nein,22-03-2016 00:00,0,77933,31-03-2016 14:46
05-03-2016 19:54,Ford_Focus_Turnier_Ambiente,privat,Angebot,1200,test,kombi,1999,manuell,101,focus,150000,8,benzin,ford,nein,05-03-2016 00:00,0,91413,16-03-2016 05:18
07-03-2016 09:36,Peugeot_407_Org.45000km_Serviceheft*_Klimaautomatik_*TOP,privat,Angebot,4390,control,limousine,2006,manuell,125,4_reihe,50000,6,benzin,peugeot,nein,07-03-2016 00:00,0,81373,08-03-2016 15:44
05-03-2016 14:23,Volkswagen_Golf_Plus_1.4_TSI_Comfortline,privat,Angebot,9950,test,bus,2008,manuell,122,golf,70000,7,benzin,volkswagen,nein,04-03-2016 00:00,0,57234,02-04-2016 07:45
27-03-2016 13:45,A_140_Mercedes,privat,Angebot,1690,test,,2017,manuell,82,a_klasse,150000,8,benzin,mercedes_benz,nein,27-03-2016 00:00,0,86343,29-03-2016 02:17
08-03-2016 15:53,Audi_avant_s_tronich,privat,Angebot,35500,test,limousine,2014,automatik,245,andere,10000,9,diesel,audi,nein,08-03-2016 00:00,0,22119,30-03-2016 06:45
27-03-2016 21:45,Passat_2.0_Tdi_bluemotion,privat,Angebot,7900,test,limousine,2008,manuell,140,passat,150000,9,diesel,volkswagen,,27-03-2016 00:00,0,12109,31-03-2016 03:46
17-03-2016 16:53,Top_gepflegter_Peugeot_206__Bj_2003,privat,Angebot,2200,test,kleinwagen,2003,manuell,60,2_reihe,90000,4,benzin,peugeot,nein,17-03-2016 00:00,0,55765,19-03-2016 16:46
09-03-2016 09:54,Fiat_Ducato_2.0_JTD,privat,Angebot,1090,test,bus,2002,manuell,84,ducato,150000,3,diesel,fiat,nein,09-03-2016 00:00,0,98639,09-03-2016 10:45
27-03-2016 19:51,Volkswagen_Fox_1.2,privat,Angebot,2900,control,kleinwagen,2007,manuell,54,fox,40000,6,benzin,volkswagen,nein,27-03-2016 00:00,0,34439,27-03-2016 19:51
31-03-2016 17:39,Toyota_Yaris_1.0,privat,Angebot,1950,control,kleinwagen,2001,manuell,68,yaris,150000,1,benzin,toyota,nein,31-03-2016 00:00,0,89257,02-04-2016 12:46
17-03-2016 20:43,Ford_V8_Cabrio_im_restaurierten_Topzustand,privat,Angebot,35000,control,cabrio,1937,manuell,90,andere,5000,6,benzin,ford,nein,17-03-2016 00:00,0,50859,07-04-2016 09:15
19-03-2016 19:37,Jeep_Jeep_Compass_2.4_Limited_Rally_Sport_4x4_mit_LPG,privat,Angebot,11000,control,suv,2007,manuell,170,andere,150000,11,lpg,jeep,nein,19-03-2016 00:00,0,86179,07-04-2016 06:46
30-03-2016 19:55,T4_Multivan,privat,Angebot,6450,test,bus,1994,manuell,77,transporter,150000,6,diesel,volkswagen,nein,30-03-2016 00:00,0,33129,06-04-2016 23:16
12-03-2016 18:51,Volvo_S70_2.5_Turbo_mit_LPG_Gasanlage,privat,Angebot,2250,test,limousine,1998,manuell,192,andere,150000,10,lpg,volvo,nein,12-03-2016 00:00,0,52499,16-03-2016 00:46
10-03-2016 15:50,Smart_BRABUS_Xclusive_Navi_SH_Tempomat_surround_VOLL,privat,Angebot,14999,test,kleinwagen,2014,automatik,102,fortwo,20000,3,benzin,smart,nein,10-03-2016 00:00,0,68723,17-03-2016 23:46
05-04-2016 08:52,VW_Passat_2.0TDI_HIGHLINE_DSG_LEDER_NAVI_XENON_VOLLAUSSTATTUNG,privat,Angebot,5800,test,kombi,2006,automatik,140,passat,150000,12,diesel,volkswagen,,05-04-2016 00:00,0,21423,07-04-2016 12:16
28-03-2016 03:36,Porsche_911_Carrera_Cabriolet_Ruf_Turbo_Look,privat,Angebot,110000,control,cabrio,1989,manuell,218,911,150000,6,benzin,porsche,nein,28-03-2016 00:00,0,41189,06-04-2016 10:44
29-03-2016 09:37,Opel_Astra_F_caravan_diesel__Lkw_Zulassung_106€_,privat,Angebot,499,test,limousine,1992,manuell,60,,150000,1,,opel,nein,29-03-2016 00:00,0,1257,03-04-2016 18:46
01-04-2016 10:43,Audi_A3_2.0_TDI_Sportback_DPF_S_tronic_Ambiente,privat,Angebot,17900,control,kombi,2011,automatik,140,a3,70000,10,diesel,audi,nein,01-04-2016 00:00,0,38527,03-04-2016 06:16
07-03-2016 01:53,Volkswagen_Polo,privat,Angebot,1599,control,kleinwagen,2002,manuell,75,polo,150000,8,diesel,volkswagen,nein,07-03-2016 00:00,0,34431,07-04-2016 12:17
27-03-2016 00:36,Audi_A6_Avant_3.2_FSI_tiptronic_quattro,privat,Angebot,14999,test,kombi,2008,automatik,256,a6,150000,9,benzin,audi,nein,27-03-2016 00:00,0,20249,07-04-2016 04:45
09-03-2016 10:53,Chevrolet_Captiva_2.0_4WD_7_Sitzer_Automatik_LT_Exclusive,privat,Angebot,9500,control,suv,2007,automatik,150,captiva,150000,9,diesel,chevrolet,nein,09-03-2016 00:00,0,39343,05-04-2016 14:46
08-03-2016 10:52,Peugeot_Partner,privat,Angebot,1000,test,,2016,manuell,90,,150000,0,benzin,peugeot,,08-03-2016 00:00,0,25704,22-03-2016 01:47
26-03-2016 20:51,Volkswagen_up!,privat,Angebot,6999,control,kleinwagen,2012,manuell,60,up,60000,4,benzin,volkswagen,nein,26-03-2016 00:00,0,58099,06-04-2016 12:18
04-04-2016 20:47,Renault_Scenic_dCi_130_FAP_Luxe,privat,Angebot,8250,control,bus,2010,manuell,131,scenic,125000,4,diesel,renault,nein,04-04-2016 00:00,0,50181,06-04-2016 23:17
31-03-2016 11:58,Verkaufe_Renault_twingo,privat,Angebot,1200,control,,2017,manuell,58,twingo,150000,0,,renault,nein,31-03-2016 00:00,0,27412,06-04-2016 04:46
05-03-2016 22:44,Volvo_V50_1.6D_DPF_Edition,privat,Angebot,4700,control,kombi,2007,manuell,109,v50,150000,4,diesel,volvo,nein,05-03-2016 00:00,0,4275,12-03-2016 17:48
27-03-2016 19:30,BMW_850Ci__850i_,privat,Angebot,19900,test,coupe,1991,automatik,299,andere,150000,6,benzin,bmw,nein,27-03-2016 00:00,0,56075,27-03-2016 20:26
09-03-2016 23:38,Vertausche_oder_verkaufe_opel_calibra,privat,Angebot,500,test,coupe,1994,manuell,125,calibra,150000,7,,opel,ja,09-03-2016 00:00,0,33034,07-04-2016 12:17
14-03-2016 11:59,Renault_Megane_1.6_Grandtour_Exception,privat,Angebot,3999,test,kombi,2008,manuell,111,megane,150000,2,benzin,renault,nein,14-03-2016 00:00,0,31162,05-04-2016 11:50
30-03-2016 15:52,*_VW_Caddy/Kastenwagen__gruene_Plakette/Euro_5__1._Hand_*,privat,Angebot,5999,test,kombi,2012,manuell,75,caddy,150000,1,diesel,volkswagen,nein,30-03-2016 00:00,0,44805,07-04-2016 06:44
31-03-2016 22:57,Audi_A4_Cabrio_2.4_V6_Top_gepflegt_3.Wagen!!,privat,Angebot,9350,test,cabrio,2003,manuell,170,a4,90000,3,benzin,audi,nein,31-03-2016 00:00,0,58706,01-04-2016 02:42
23-03-2016 06:03,BMW_E39_523i_M5_Optik,privat,Angebot,2500,test,limousine,1998,manuell,170,5er,150000,11,,bmw,,23-03-2016 00:00,0,45899,01-04-2016 08:16
28-03-2016 10:49,Verkauf_oder_Tausch_Ford_Galaxy_2.3_6_Sitze_mit_tollen_Extras,privat,Angebot,3500,control,,2016,manuell,143,galaxy,150000,0,,ford,nein,28-03-2016 00:00,0,35447,30-03-2016 01:15
10-03-2016 20:56,Opel_corsa_c_1_2_Tuev_neu_3/18_Bilder_folgen_Morgen,privat,Angebot,2250,test,kleinwagen,2002,manuell,75,corsa,150000,8,benzin,opel,nein,10-03-2016 00:00,0,24937,15-03-2016 18:46
15-03-2016 14:42,Audi_A4_avant_2.0_TDI_Quattro_Tausch_moeglich,privat,Angebot,6499,control,kombi,2006,manuell,140,a4,150000,7,diesel,audi,nein,15-03-2016 00:00,0,6108,17-03-2016 08:45
18-03-2016 16:36,Volkswagen_Passat_Variant_2.0_TDI_DPF_DSG_Comfortline,privat,Angebot,9790,test,kombi,2010,automatik,140,passat,150000,4,diesel,volkswagen,nein,18-03-2016 00:00,0,21682,05-04-2016 22:18
13-03-2016 22:38,Mercedes_Benz_E_200_Classic,privat,Angebot,1650,control,limousine,1997,manuell,136,e_klasse,150000,1,benzin,mercedes_benz,nein,13-03-2016 00:00,0,66571,06-04-2016 19:17
03-04-2016 09:57,VW_Sharan_Tdi_Family,privat,Angebot,6499,control,bus,2004,manuell,131,sharan,150000,6,diesel,volkswagen,nein,03-04-2016 00:00,0,6449,07-04-2016 10:45
08-03-2016 07:07,Mercedes_Benz_190_E_1.8_Avantgarde_rosso,privat,Angebot,1050,test,limousine,1992,manuell,109,e_klasse,150000,5,benzin,mercedes_benz,nein,07-03-2016 00:00,0,61169,09-03-2016 15:31
19-03-2016 19:49,Renault_twingo_schwarz_voll_sport,privat,Angebot,1300,control,,2016,manuell,0,twingo,125000,5,,renault,nein,19-03-2016 00:00,0,44532,27-03-2016 12:18
30-03-2016 05:03,Mercedes_Benz_B_180_CDI,privat,Angebot,6400,test,bus,2008,manuell,109,b_klasse,125000,4,diesel,mercedes_benz,nein,30-03-2016 00:00,0,21217,30-03-2016 08:49
11-03-2016 10:48,Golf_2_70_PS_Tausch_gegen_anderes_KFZ,privat,Angebot,1500,test,,2017,manuell,70,golf,150000,3,benzin,volkswagen,,11-03-2016 00:00,0,12524,11-03-2016 23:46
03-04-2016 12:38,Nissan_Micra_k12_top,privat,Angebot,2499,control,,2006,manuell,65,micra,5000,7,,nissan,,03-04-2016 00:00,0,12099,07-04-2016 14:57
31-03-2016 18:47,VW_Passat__zum_Ausschlachten,privat,Angebot,100,control,kombi,1990,manuell,90,passat,150000,10,benzin,volkswagen,,31-03-2016 00:00,0,63808,31-03-2016 18:47
